0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	0.185746 	 
0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	0.185757 	 
0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	0.185760 	 
0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	 
0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	0.185762 	 
0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	0.161491 	 
-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	-0.064140 	 
0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	0.065481 	 
0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	0.143707 	 
0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	0.171560 	 
0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	0.180988 	 
0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	0.184159 	 
-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	-0.719879 	 
-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	-0.439960 	 
-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	-0.039047 	 
0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	0.109582 	 
-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	-0.178488 	 
-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	-0.230040 	 
0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	0.029544 	 
0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	0.132535 	 
